Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
Greedy MCTS, 160, 3, 3, Size, 100, 0, 0, 174, 0.0894
Greedy MCTS, 161, 4, 4, Normal, 100, 0, 0, 174, 0.0761
Greedy MCTS, 162, 1, 1, Topping, 100, 0, 0, 174, 0.0599
Greedy MCTS, 163, 3, 3, Ham, 100, 0, 0, 174, 0.0482
Greedy MCTS, 164, 1, 1, Pizza, 100, 0, 0, 79, 0.0768
Greedy MCTS, 165, 4, 4, Size, 100, 0, 0, 136, 0.0926
Greedy MCTS, 166, 5, 5, Dough, 100, 0, 0, 150, 0.0924
Greedy MCTS, 167, 6, 6, Normal, 100, 0, 0, 156, 0.0845
Greedy MCTS, 168, 3, 3, Sicilian, 100, 0, 0, 156, 0.0694
Greedy MCTS, 169, 1, 1, Topping, 100, 0, 0, 156, 0.057
Greedy MCTS, 170, 3, 3, Ham, 100, 0, 0, 156, 0.0456
Greedy MCTS, 171, 1, 1, Pizza, 100, 0, 0, 90, 0.0709
Greedy MCTS, 172, 4, 4, Dough, 100, 0, 0, 116, 0.0845
Greedy MCTS, 173, 5, 5, Size, 100, 0, 0, 120, 0.0786
Greedy MCTS, 174, 6, 6, Normal, 100, 0, 0, 123, 0.0689
Greedy MCTS, 175, 3, 3, Neapolitan, 100, 0, 0, 123, 0.0574
Greedy MCTS, 176, 1, 1, Topping, 100, 0, 0, 123, 0.0468
Greedy MCTS, 177, 3, 3, Ham, 100, 0, 0, 123, 0.0386
Greedy MCTS, 178, 1, 1, Pizza, 100, 0, 0, 82, 0.0754
Greedy MCTS, 179, 4, 4, Size, 100, 0, 0, 83, 0.0678
Greedy MCTS, 180, 5, 5, Normal, 100, 0, 0, 83, 0.0597
Greedy MCTS, 181, 2, 2, Dough, 100, 0, 0, 83, 0.0523
Greedy MCTS, 182, 3, 3, Sicilian, 100, 0, 0, 83, 0.0451
Greedy MCTS, 183, 1, 1, Topping, 100, 0, 0, 83, 0.0373
Greedy MCTS, 184, 3, 3, Ham, 100, 0, 0, 83, 0.0311
Greedy MCTS, 185, 1, 1, Pizza, 100, 0, 0, 97, 0.0775
Greedy MCTS, 186, 4, 4, Size, 100, 0, 0, 131, 0.0985
Greedy MCTS, 187, 5, 5, Topping, 100, 0, 0, 134, 0.0894
Greedy MCTS, 188, 7, 7, Dough, 100, 0, 0, 134, 0.0789
Greedy MCTS, 189, 8, 8, Mozzarella, 100, 0, 0, 134, 0.0669
Greedy MCTS, 190, 7, 7, Neapolitan, 100, 0, 0, 134, 0.0614
Greedy MCTS, 191, 5, 5, Normal, 100, 0, 0, 134, 0.0474
Greedy MCTS, 192, 1, 1, Pizza, 100, 0, 0, 88, 0.0753
Greedy MCTS, 193, 4, 4, Dough, 100, 0, 0, 119, 0.0884
Greedy MCTS, 194, 5, 5, Size, 100, 0, 0, 126, 0.0825
Greedy MCTS, 195, 6, 6, Normal, 100, 0, 0, 126, 0.0719
Greedy MCTS, 196, 3, 3, Sicilian, 100, 0, 0, 126, 0.059
Greedy MCTS, 197, 1, 1, Topping, 100, 0, 0, 126, 0.0474
Greedy MCTS, 198, 3, 3, Mozzarella, 100, 0, 0, 126, 0.0392
Greedy MCTS, 199, 1, 1, Pizza, 100, 0, 0, 80, 0.0713
Greedy MCTS, 200, 4, 4, Size, 100, 0, 0, 122, 0.089
Greedy MCTS, 201, 5, 5, Normal, 100, 0, 0, 125, 0.0825
Greedy MCTS, 202, 2, 2, Dough, 100, 0, 0, 125, 0.0701
Greedy MCTS, 203, 3, 3, Sicilian, 100, 0, 0, 125, 0.061
Greedy MCTS, 204, 1, 1, Topping, 100, 0, 0, 125, 0.0496
Greedy MCTS, 205, 3, 3, Salami, 100, 0, 0, 125, 0.0402
Greedy MCTS, 206, 1, 1, Pizza, 100, 0, 0, 92, 0.0738
Greedy MCTS, 207, 4, 4, Dough, 100, 0, 0, 129, 0.0949
Greedy MCTS, 208, 5, 5, Size, 100, 0, 0, 138, 0.0888
Greedy MCTS, 209, 6, 6, Normal, 100, 0, 0, 138, 0.0772
Greedy MCTS, 210, 3, 3, Topping, 100, 0, 0, 138, 0.0628
Greedy MCTS, 211, 5, 5, Ham, 100, 0, 0, 138, 0.0553
Greedy MCTS, 212, 4, 4, Neapolitan, 100, 0, 0, 138, 0.0447
