Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
UCT MCTS, 203, 12, 12, Calendar, 100, 0, 0, 1212, 0.8009
UCT MCTS, 204, 11, 11, Radio, 100, 0, 0, 1313, 0.8167
UCT MCTS, 205, 10, 10, Screen3, 100, 0, 0, 1414, 0.8693
UCT MCTS, 206, 7, 7, Speakerphone, 100, 0, 0, 1515, 0.8557
UCT MCTS, 207, 6, 6, Language, 100, 0, 0, 1616, 0.725
UCT MCTS, 208, 8, 8, Music, 100, 0, 0, 1717, 0.7474
UCT MCTS, 209, 8, 8, MusicPlayer, 100, 0, 0, 1818, 0.7602
UCT MCTS, 210, 7, 7, Portuguese, 100, 0, 0, 1919, 0.7404
UCT MCTS, 211, 6, 6, Connectivity, 100, 0, 0, 2020, 0.7409
UCT MCTS, 212, 7, 7, Bluetooth, 100, 0, 0, 2121, 0.6788
UCT MCTS, 213, 6, 6, WiFi, 100, 0, 0, 2222, 0.6931
UCT MCTS, 214, 8, 8, GPS, 100, 0, 0, 2323, 0.6762
UCT MCTS, 215, 7, 7, GoogleMaps, 100, 0, 0, 2424, 0.6975
UCT MCTS, 216, 6, 6, Gmail, 100, 0, 0, 2525, 0.7517
UCT MCTS, 217, 5, 5, MediaManagement, 100, 0, 0, 2626, 0.7933
UCT MCTS, 218, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.8941
UCT MCTS, 219, 14, 14, Speakerphone, 100, 0, 0, 202, 0.8893
UCT MCTS, 220, 13, 13, TouchScreen, 100, 0, 0, 303, 0.8197
UCT MCTS, 221, 12, 12, MediaSelection, 100, 0, 0, 404, 0.8287
UCT MCTS, 222, 14, 14, Radio, 100, 0, 0, 505, 0.8495
UCT MCTS, 223, 13, 13, CallManager, 100, 0, 0, 606, 0.8063
UCT MCTS, 224, 12, 12, Photo, 100, 0, 0, 707, 0.8036
UCT MCTS, 225, 11, 11, Language, 100, 0, 0, 808, 0.7489
UCT MCTS, 226, 13, 13, ScreenSize, 100, 0, 0, 909, 0.7633
UCT MCTS, 227, 15, 15, TVDigital, 100, 0, 0, 1010, 0.7611
UCT MCTS, 228, 14, 14, GPS, 100, 0, 0, 1111, 0.7699
UCT MCTS, 229, 13, 13, Calendar, 100, 0, 0, 1212, 0.7816
UCT MCTS, 230, 12, 12, OS, 100, 0, 0, 1313, 0.7188
UCT MCTS, 231, 15, 15, Video, 100, 0, 0, 1414, 0.7015
UCT MCTS, 232, 14, 14, Spanish, 100, 0, 0, 1515, 0.7489
UCT MCTS, 233, 13, 13, Screen2, 100, 0, 0, 1616, 0.7594
UCT MCTS, 234, 10, 10, MediaManagement, 100, 0, 0, 1717, 0.6937
UCT MCTS, 235, 12, 12, SMSTransfer, 100, 0, 0, 1818, 0.6684
UCT MCTS, 236, 13, 13, Symbia, 100, 0, 0, 1919, 0.6598
UCT MCTS, 237, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9136
UCT MCTS, 238, 14, 14, Language, 100, 0, 0, 202, 0.9403
UCT MCTS, 239, 16, 16, ScreenSize, 100, 0, 0, 303, 0.8986
UCT MCTS, 240, 18, 18, MediaSelection, 100, 0, 0, 404, 0.8913
UCT MCTS, 241, 20, 20, Radio, 100, 0, 0, 505, 0.8451
UCT MCTS, 242, 19, 19, CallManager, 100, 0, 0, 606, 0.8154
UCT MCTS, 243, 18, 18, Portuguese, 100, 0, 0, 707, 0.7955
UCT MCTS, 244, 17, 17, OS, 100, 0, 0, 808, 0.7636
UCT MCTS, 245, 20, 20, Speakerphone, 100, 0, 0, 909, 0.7503
UCT MCTS, 246, 19, 19, Calendar, 100, 0, 0, 1010, 0.6887
UCT MCTS, 247, 18, 18, Video, 100, 0, 0, 1111, 0.6031
UCT MCTS, 248, 17, 17, Screen1, 100, 0, 0, 1212, 0.601
UCT MCTS, 249, 14, 14, WindowsMobile, 100, 0, 0, 1313, 0.6539
UCT MCTS, 250, 10, 10, MediaManagement, 100, 0, 0, 1414, 0.6756
UCT MCTS, 251, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9242
UCT MCTS, 252, 14, 14, TouchScreen, 100, 0, 0, 202, 0.8935
UCT MCTS, 253, 13, 13, TVDigital, 100, 0, 0, 303, 0.8568
UCT MCTS, 254, 12, 12, OS, 100, 0, 0, 404, 0.8555
UCT MCTS, 255, 15, 15, ScreenSize, 100, 0, 0, 505, 0.8561
UCT MCTS, 256, 17, 17, MediaSelection, 100, 0, 0, 606, 0.8289
UCT MCTS, 257, 19, 19, Radio, 100, 0, 0, 707, 0.792
UCT MCTS, 258, 18, 18, Speakerphone, 100, 0, 0, 808, 0.7692
UCT MCTS, 259, 17, 17, Screen3, 100, 0, 0, 909, 0.7423
UCT MCTS, 260, 14, 14, Symbia, 100, 0, 0, 1010, 0.7586
UCT MCTS, 261, 10, 10, Video, 100, 0, 0, 1111, 0.7205
UCT MCTS, 262, 9, 9, CallManager, 100, 0, 0, 1212, 0.6831
UCT MCTS, 263, 8, 8, Photo, 100, 0, 0, 1313, 0.7431
UCT MCTS, 264, 7, 7, Language, 100, 0, 0, 1414, 0.7724
UCT MCTS, 265, 9, 9, Calendar, 100, 0, 0, 1515, 0.7738
UCT MCTS, 266, 8, 8, MediaManagement, 100, 0, 0, 1616, 0.7077
UCT MCTS, 267, 10, 10, Portuguese, 100, 0, 0, 1717, 0.7431
UCT MCTS, 268, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9
UCT MCTS, 269, 14, 14, TouchScreen, 100, 0, 0, 202, 0.8741
UCT MCTS, 270, 13, 13, MediaSelection, 100, 0, 0, 303, 0.8839
UCT MCTS, 271, 15, 15, OS, 100, 0, 0, 404, 0.8553
UCT MCTS, 272, 18, 18, ResolutionCamera, 100, 0, 0, 505, 0.8485
