Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
Greedy MCTS, 299, 18, 18, Spanish, 100, 0, 0, 1313, 0.7558
Greedy MCTS, 300, 17, 17, Screen3, 100, 0, 0, 1414, 0.8062
Greedy MCTS, 301, 14, 14, MediaManagement, 100, 0, 0, 1515, 0.6897
Greedy MCTS, 302, 16, 16, Symbia, 100, 0, 0, 1616, 0.6353
Greedy MCTS, 303, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9685
Greedy MCTS, 304, 14, 14, MediaSelection, 100, 0, 0, 202, 0.9502
Greedy MCTS, 305, 16, 16, Music, 100, 0, 0, 303, 0.9396
Greedy MCTS, 306, 16, 16, TouchScreen, 100, 0, 0, 404, 0.9294
Greedy MCTS, 307, 15, 15, OS, 100, 0, 0, 505, 0.9066
Greedy MCTS, 308, 18, 18, MusicPlayer, 100, 0, 0, 606, 0.9083
Greedy MCTS, 309, 17, 17, CallManager, 100, 0, 0, 707, 0.9069
Greedy MCTS, 310, 16, 16, ScreenSize, 100, 0, 0, 808, 0.8432
Greedy MCTS, 311, 18, 18, Calendar, 100, 0, 0, 909, 0.7908
Greedy MCTS, 312, 17, 17, Language, 100, 0, 0, 1010, 0.8172
Greedy MCTS, 313, 19, 19, Screen2, 100, 0, 0, 1111, 0.8615
Greedy MCTS, 314, 16, 16, Speakerphone, 100, 0, 0, 1212, 0.8118
Greedy MCTS, 315, 15, 15, TVDigital, 100, 0, 0, 1313, 0.866
Greedy MCTS, 316, 14, 14, English, 100, 0, 0, 1414, 0.7957
Greedy MCTS, 317, 13, 13, Radio, 100, 0, 0, 1515, 0.8077
Greedy MCTS, 318, 12, 12, MediaManagement, 100, 0, 0, 1616, 0.7781
Greedy MCTS, 319, 14, 14, iOS, 100, 0, 0, 1717, 0.701
Greedy MCTS, 320, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9579
Greedy MCTS, 321, 14, 14, MediaSelection, 100, 0, 0, 202, 1.0214
Greedy MCTS, 322, 16, 16, ResolutionCamera, 100, 0, 0, 303, 0.9081
Greedy MCTS, 323, 17, 17, Video, 100, 0, 0, 404, 0.916
Greedy MCTS, 324, 16, 16, CallManager, 100, 0, 0, 505, 0.9151
Greedy MCTS, 325, 15, 15, Resolution8MP, 100, 0, 0, 606, 0.8747
Greedy MCTS, 326, 13, 13, OS, 100, 0, 0, 707, 0.8769
Greedy MCTS, 327, 16, 16, Language, 100, 0, 0, 808, 0.8752
Greedy MCTS, 328, 18, 18, Speakerphone, 100, 0, 0, 909, 0.8127
