Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
UCT MCTS, 268, 9, 9, AI, 100, 0, 0, 202, 0.5644
UCT MCTS, 269, 10, 10, Language, 100, 0, 0, 303, 0.5455
UCT MCTS, 270, 11, 11, GUI, 100, 0, 0, 404, 0.4306
UCT MCTS, 271, 12, 12, Hard, 100, 0, 0, 505, 0.4136
UCT MCTS, 272, 10, 10, Map, 100, 0, 0, 606, 0.4503
UCT MCTS, 273, 12, 12, DE, 100, 0, 0, 707, 0.4546
UCT MCTS, 274, 10, 10, Platform, 100, 0, 0, 808, 0.4859
UCT MCTS, 275, 11, 11, PC, 100, 0, 0, 909, 0.4934
UCT MCTS, 276, 9, 9, Tanks, 100, 0, 0, 1010, 0.4497
UCT MCTS, 277, 11, 11, China_Type99, 100, 0, 0, 1111, 0.4712
UCT MCTS, 278, 10, 10, M_780, 100, 0, 0, 1212, 0.4269
UCT MCTS, 279, 1, 1, TankWar, 100, 0, 0, 101, 0.5913
UCT MCTS, 280, 9, 9, Platform, 100, 0, 0, 202, 0.5412
UCT MCTS, 281, 10, 10, PC, 100, 0, 0, 303, 0.4468
UCT MCTS, 282, 8, 8, Language, 100, 0, 0, 404, 0.3981
UCT MCTS, 283, 9, 9, explodieren, 100, 0, 0, 505, 0.4513
UCT MCTS, 284, 8, 8, GUI, 100, 0, 0, 606, 0.4945
UCT MCTS, 285, 9, 9, AI, 100, 0, 0, 707, 0.5129
UCT MCTS, 286, 10, 10, Map, 100, 0, 0, 808, 0.5306
UCT MCTS, 287, 12, 12, EN, 100, 0, 0, 909, 0.5578
UCT MCTS, 288, 10, 10, Tanks, 100, 0, 0, 1010, 0.5357
UCT MCTS, 289, 12, 12, Hard, 100, 0, 0, 1111, 0.5265
UCT MCTS, 290, 10, 10, M_240, 100, 0, 0, 1212, 0.4796
UCT MCTS, 291, 7, 7, China_Type99, 100, 0, 0, 1313, 0.4362
UCT MCTS, 292, 1, 1, TankWar, 100, 0, 0, 101, 0.5851
UCT MCTS, 293, 9, 9, explodieren, 100, 0, 0, 202, 0.5755
UCT MCTS, 294, 8, 8, GUI, 100, 0, 0, 303, 0.4792
UCT MCTS, 295, 9, 9, Map, 100, 0, 0, 404, 0.4451
UCT MCTS, 296, 11, 11, Platform, 100, 0, 0, 505, 0.468
UCT MCTS, 297, 12, 12, AI, 100, 0, 0, 606, 0.5063
UCT MCTS, 298, 13, 13, Easy, 100, 0, 0, 707, 0.5591
UCT MCTS, 299, 11, 11, Language, 100, 0, 0, 808, 0.5721
UCT MCTS, 300, 12, 12, Tanks, 100, 0, 0, 909, 0.5759
UCT MCTS, 301, 14, 14, USA_M1Abrams, 100, 0, 0, 1010, 0.5875
